UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004703497,Claritromicina 250mg/5ml Frasco 60 ml Granulado Para Suspensão Oral + Diluente + Seringa,Total Comércio - PI,39.0,0.0,130.94,0.0,116.37,110.97,2026-07-27 07:23:10,OK,
PI,GD,45592059000154,7896004703565,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,Plusfarma - PI,449.0,0.0,16.46,0.0,5.07,5.07,2026-07-27 07:23:14,OK,
PI,GD,45592059000154,7896004703565,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,Panpharma - PI,208.0,0.0,16.46,0.0,5.77,5.83,2026-07-27 07:23:14,OK,
PI,GD,45592059000154,7896004703565,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,Nazaria - PI,246.0,0.0,16.46,0.0,5.86,5.59,2026-07-27 07:23:14,OK,
PI,GD,45592059000154,7896004703565,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,Total Comércio - PI,27.0,0.0,16.46,0.0,5.86,5.59,2026-07-27 07:23:14,OK,
PI,GD,45592059000154,7896004703596,Paracetamol 750 mg Caixa 20 Comprimidos Revestidos,Plusfarma - PI,59.0,0.0,19.88,0.0,7.48,7.13,2026-07-27 07:23:17,OK,
PI,GD,45592059000154,7896004703596,Paracetamol 750 mg Caixa 20 Comprimidos Revestidos,Total Comércio - PI,37.0,0.0,19.88,0.0,9.49,9.05,2026-07-27 07:23:17,OK,
PI,GD,45592059000154,7896004703633,Lansoprazol 30 mg Caixa 28 Cápsulas de Liberação Retardada,Plusfarma - PI,12.0,0.0,115.2,0.0,38.41,38.41,2026-07-27 07:23:20,OK,
PI,GD,45592059000154,7896004703633,Lansoprazol 30 mg Caixa 28 Cápsulas de Liberação Retardada,Nazaria - PI,100.0,0.0,115.2,0.0,40.42,38.56,2026-07-27 07:23:20,OK,
PI,GD,45592059000154,7896004703633,Lansoprazol 30 mg Caixa 28 Cápsulas de Liberação Retardada,Panpharma - PI,119.0,0.0,115.2,0.0,42.7,43.03,2026-07-27 07:23:20,OK,
PI,GD,45592059000154,7896004703732,Sulfametoxazol+Trimetoprima 200+40mg/5ml Frasco 100 ml Susp. Oral + Copo,Plusfarma - PI,3474.0,0.0,15.86,0.0,6.02,6.02,2026-07-27 07:23:23,OK,
PI,GD,45592059000154,7896004703732,Sulfametoxazol+Trimetoprima 200+40mg/5ml Frasco 100 ml Susp. Oral + Copo,Panpharma - PI,267.0,0.0,15.86,0.0,6.14,6.18,2026-07-27 07:23:23,OK,
